date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:54:27	4659/4659	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/vFOj2ptmAH8/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/vFOj2ptmAH8/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_5)
22:54:28	4707/4707	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/dFCG-DGK4uQ/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/dFCG-DGK4uQ/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_5)
22:54:28	4706/4706	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/tchOUCND20o/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/tchOUCND20o/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_5)
22:54:28	4814/4814	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/ZGiOxwmM8d8/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/ZGiOxwmM8d8/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_5)
22:54:29	4707/4707	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/aC9OWe2p-ks/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/aC9OWe2p-ks/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_5)
22:54:29	4707/4707	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/3Zqe7pkmt-k/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/3Zqe7pkmt-k/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_5)
22:54:29	4807/4807	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/XuNKniLbdEs/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/XuNKniLbdEs/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_5)
22:54:29	4821/4821	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/TamZ5CHUOVo/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/TamZ5CHUOVo/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_5)
22:54:30	4611/4611	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/hr10_f-htm0/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/hr10_f-htm0/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_5)
22:54:30	4704/4704	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/StL9d7nPE_A/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/StL9d7nPE_A/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_5)
22:54:30	4759/4759	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/CzJLyAxUq2c/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/CzJLyAxUq2c/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_5)
22:54:31	4888/4888	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/mFCoO1bH0wk/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/mFCoO1bH0wk/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_5)
22:54:31	4574/4574	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/EJE0Cb3ksf0/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/EJE0Cb3ksf0/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_5)
22:54:31	4758/4758	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/1f023wJBNRM/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/1f023wJBNRM/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_5)
22:54:31	4866/4866	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/NDguq1ozbng/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/NDguq1ozbng/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_5)
22:54:32	4699/4699	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/bs4C1_AvT2Y/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/bs4C1_AvT2Y/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_5)
22:54:32	4547/4547	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/sPh6Flq7Luk/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/sPh6Flq7Luk/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_5)
22:54:32	4720/4720	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/1lCQ0M-cZ0k/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/1lCQ0M-cZ0k/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_5)
22:54:33	3965/3965	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/FUDmJCdGDGc/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/FUDmJCdGDGc/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_5)
22:54:33	4104/4104	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/vOzR2nF0w5U/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/vOzR2nF0w5U/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_5)
22:54:33	4399/4399	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/TkM2xyqZhH4/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/TkM2xyqZhH4/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_5)
22:54:33	4843/4843	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/OQXJ3Zh-D9Q/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/OQXJ3Zh-D9Q/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_5)
22:54:34	4498/4498	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/bbnzqA-cd4Q/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/bbnzqA-cd4Q/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_5)
22:54:34	4650/4650	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/ENjMn4uDpNY/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/ENjMn4uDpNY/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_5)
22:54:34	4755/4755	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/zQEoIxk4KQw/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/zQEoIxk4KQw/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_5)
22:54:35	64880/64880	---M--	200	added ('OK')	image/png	etag:%22fd70-5b85539804d61%22	https://dev.closer2oxford.ro/uploads/2012/02/13/buc_ianinte.j6y7xc.png	C:/work/web/ro.closer2oxford.static/closer2oxford/dev.closer2oxford.ro/uploads/2012/02/13/buc_ianinte.j6y7xc.png	(from https://dev.closer2oxford.ro/page/dezbatere_bucuresti_runda_4)
22:54:35	7525/7525	---M--	200	added ('OK')	image/png	etag:%221d65-5b85539806ca3%22	https://dev.closer2oxford.ro/uploads/2012/02/13/thumb_buc_ianinte.j6y7xc.png	C:/work/web/ro.closer2oxford.static/closer2oxford/dev.closer2oxford.ro/uploads/2012/02/13/thumb_buc_ianinte.j6y7xc.png	(from https://dev.closer2oxford.ro/page/dezbatere_bucuresti_runda_4)
22:54:35	4606/4606	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/pNWFCgVBS2w/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/pNWFCgVBS2w/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_bucuresti_runda_4)
22:54:35	4766/4766	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/_3RkQhELrcM/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/_3RkQhELrcM/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_bucuresti_runda_4)
22:54:36	4570/4570	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/AQinx4N4haU/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/AQinx4N4haU/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_bucuresti_runda_4)
22:54:36	4597/4597	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/JMlgh_YXIbM/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/JMlgh_YXIbM/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_bucuresti_runda_4)
22:54:36	4507/4507	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/e7xfcDMWsgA/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/e7xfcDMWsgA/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_bucuresti_runda_4)
22:54:36	4624/4624	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/UylquD3ZtoE/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/UylquD3ZtoE/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_bucuresti_runda_4)
22:54:37	4467/4467	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/eud3kxJ0Mfk/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/eud3kxJ0Mfk/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_bucuresti_runda_4)
22:54:37	4855/4855	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/TKsbO25XZgc/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/TKsbO25XZgc/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_bucuresti_runda_4)
22:54:37	4508/4508	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/a3Q06p92djQ/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/a3Q06p92djQ/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_bucuresti_runda_4)
22:54:37	63241/63241	---M--	200	added ('OK')	image/png	etag:%22f709-5b85539804d61%22	https://dev.closer2oxford.ro/uploads/2012/02/13/buc_final.3dvoun.png	C:/work/web/ro.closer2oxford.static/closer2oxford/dev.closer2oxford.ro/uploads/2012/02/13/buc_final.3dvoun.png	(from https://dev.closer2oxford.ro/page/dezbatere_bucuresti_runda_4)
22:54:38	7359/7359	---M--	200	added ('OK')	image/png	etag:%221cbf-5b85539806ca3%22	https://dev.closer2oxford.ro/uploads/2012/02/13/thumb_buc_final.3dvoun.png	C:/work/web/ro.closer2oxford.static/closer2oxford/dev.closer2oxford.ro/uploads/2012/02/13/thumb_buc_final.3dvoun.png	(from https://dev.closer2oxford.ro/page/dezbatere_bucuresti_runda_4)
22:54:38	64650/64650	---M--	200	added ('OK')	image/png	etag:%22fc8a-5b85539805533%22	https://dev.closer2oxford.ro/uploads/2012/02/13/cluj_inainte.p13dvo.png	C:/work/web/ro.closer2oxford.static/closer2oxford/dev.closer2oxford.ro/uploads/2012/02/13/cluj_inainte.p13dvo.png	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_4)
22:54:38	7520/7520	---M--	200	added ('OK')	image/png	etag:%221d60-5b8553980708a%22	https://dev.closer2oxford.ro/uploads/2012/02/13/thumb_cluj_inainte.p13dvo.png	C:/work/web/ro.closer2oxford.static/closer2oxford/dev.closer2oxford.ro/uploads/2012/02/13/thumb_cluj_inainte.p13dvo.png	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_4)
22:54:40	4742/4742	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/NrKwi1Bf6no/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/NrKwi1Bf6no/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_4)
22:54:40	4885/4885	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/PuOMlN0p94E/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/PuOMlN0p94E/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_4)
22:54:40	4720/4720	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/HRCKR5ebtco/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/HRCKR5ebtco/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_4)
22:54:40	4646/4646	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/lePktS1u0ko/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/lePktS1u0ko/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_4)
22:54:41	4664/4664	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/KTSsXjn1IG4/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/KTSsXjn1IG4/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_4)
22:54:41	4649/4649	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/EKDgbDgSFS4/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/EKDgbDgSFS4/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_4)
22:54:41	4805/4805	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/xH6RncVFd8c/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/xH6RncVFd8c/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_4)
22:54:41	4478/4478	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/INeIUZbGFns/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/INeIUZbGFns/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_4)
22:54:42	4767/4767	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/LNGe4TvGOrg/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/LNGe4TvGOrg/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_4)
22:54:42	4527/4527	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/7dC4BdXo9G0/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/7dC4BdXo9G0/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_4)
22:54:42	4728/4728	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/oaAA58Lf5iQ/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/oaAA58Lf5iQ/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_4)
22:54:42	62645/62645	---M--	200	added ('OK')	image/png	etag:%22f4b5-5b85539805149%22	https://dev.closer2oxford.ro/uploads/2012/02/13/cluj_final.vounsk.png	C:/work/web/ro.closer2oxford.static/closer2oxford/dev.closer2oxford.ro/uploads/2012/02/13/cluj_final.vounsk.png	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_4)
22:54:42	7377/7377	---M--	200	added ('OK')	image/png	etag:%221cd1-5b8553980708a%22	https://dev.closer2oxford.ro/uploads/2012/02/13/thumb_cluj_final.vounsk.png	C:/work/web/ro.closer2oxford.static/closer2oxford/dev.closer2oxford.ro/uploads/2012/02/13/thumb_cluj_final.vounsk.png	(from https://dev.closer2oxford.ro/page/dezbatere_cluj_runda_4)
22:54:43	64383/64383	---M--	200	added ('OK')	image/png	etag:%22fb7f-5b8553980591b%22	https://dev.closer2oxford.ro/uploads/2012/02/13/iasi_inainte.3dvoun.png	C:/work/web/ro.closer2oxford.static/closer2oxford/dev.closer2oxford.ro/uploads/2012/02/13/iasi_inainte.3dvoun.png	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_4)
22:54:43	7710/7710	---M--	200	added ('OK')	image/png	etag:%221e1e-5b85539807472%22	https://dev.closer2oxford.ro/uploads/2012/02/13/thumb_iasi_inainte.3dvoun.png	C:/work/web/ro.closer2oxford.static/closer2oxford/dev.closer2oxford.ro/uploads/2012/02/13/thumb_iasi_inainte.3dvoun.png	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_4)
22:54:44	4716/4716	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/6scbfDs_LP4/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/6scbfDs_LP4/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_4)
22:54:44	4736/4736	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/FI0xj6rQgDU/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/FI0xj6rQgDU/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_4)
22:54:44	4752/4752	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/DlUDOUUsneM/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/DlUDOUUsneM/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_4)
22:54:44	4896/4896	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/8bF3LyiirD0/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/8bF3LyiirD0/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_4)
22:54:44	4747/4747	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/T1jYbUOpbow/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/T1jYbUOpbow/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_4)
22:54:45	4875/4875	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/EdXZN94Xv60/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/EdXZN94Xv60/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_4)
22:54:45	4798/4798	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/2wHXwAEf4LI/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/2wHXwAEf4LI/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_4)
22:54:45	4615/4615	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/xnftNVI9eHc/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/xnftNVI9eHc/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_4)
22:54:45	4740/4740	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/g0nFnhjciEU/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/g0nFnhjciEU/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_4)
22:54:46	64601/64601	---M--	200	added ('OK')	image/png	etag:%22fc59-5b85539805533%22	https://dev.closer2oxford.ro/uploads/2012/02/13/iasi_final.13dvou.png	C:/work/web/ro.closer2oxford.static/closer2oxford/dev.closer2oxford.ro/uploads/2012/02/13/iasi_final.13dvou.png	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_4)
22:54:46	7539/7539	---M--	200	added ('OK')	image/png	etag:%221d73-5b8553980708a%22	https://dev.closer2oxford.ro/uploads/2012/02/13/thumb_iasi_final.13dvou.png	C:/work/web/ro.closer2oxford.static/closer2oxford/dev.closer2oxford.ro/uploads/2012/02/13/thumb_iasi_final.13dvou.png	(from https://dev.closer2oxford.ro/page/dezbatere_iasi_runda_4)
22:54:46	64507/64507	---M--	200	added ('OK')	image/png	etag:%22fbfb-5b8553980785b%22	https://dev.closer2oxford.ro/uploads/2012/02/13/timisoara_ianinte.aei5gr.png	C:/work/web/ro.closer2oxford.static/closer2oxford/dev.closer2oxford.ro/uploads/2012/02/13/timisoara_ianinte.aei5gr.png	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_4)
22:54:46	7672/7672	---M--	200	added ('OK')	image/png	etag:%221df8-5b85539807472%22	https://dev.closer2oxford.ro/uploads/2012/02/13/thumb_timisoara_ianinte.aei5gr.png	C:/work/web/ro.closer2oxford.static/closer2oxford/dev.closer2oxford.ro/uploads/2012/02/13/thumb_timisoara_ianinte.aei5gr.png	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_4)
22:54:48	3885/3885	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/hcPFBAR2cUI/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/hcPFBAR2cUI/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_4)
22:54:48	3932/3932	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/9F3yER8xdeE/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/9F3yER8xdeE/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_4)
22:54:49	4468/4468	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/jx3H-e23aHA/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/jx3H-e23aHA/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_4)
22:54:49	4130/4130	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/DM850tIZesw/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/DM850tIZesw/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_4)
22:54:49	4365/4365	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/4zgaaCFGQRU/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/4zgaaCFGQRU/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_4)
22:54:49	4326/4326	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/XGeuJdKgnCU/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/XGeuJdKgnCU/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_4)
22:54:50	4482/4482	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/t9_cQWeug4k/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/t9_cQWeug4k/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_4)
22:54:50	4549/4549	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/NuR6C2JcnAc/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/NuR6C2JcnAc/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_4)
22:54:50	65966/65966	---M--	200	added ('OK')	image/png	etag:%22101ae-5b8553980785b%22	https://dev.closer2oxford.ro/uploads/2012/02/13/timisoara_final.3dvoun.png	C:/work/web/ro.closer2oxford.static/closer2oxford/dev.closer2oxford.ro/uploads/2012/02/13/timisoara_final.3dvoun.png	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_4)
22:54:50	7696/7696	---M--	200	added ('OK')	image/png	etag:%221e10-5b85539807472%22	https://dev.closer2oxford.ro/uploads/2012/02/13/thumb_timisoara_final.3dvoun.png	C:/work/web/ro.closer2oxford.static/closer2oxford/dev.closer2oxford.ro/uploads/2012/02/13/thumb_timisoara_final.3dvoun.png	(from https://dev.closer2oxford.ro/page/dezbatere_timisoara_runda_4)
22:54:51	62217/62217	---M--	200	added ('OK')	image/png	etag:%22f309-5b855397fd44d%22	https://dev.closer2oxford.ro/uploads/2011/09/23/inainte_buc.vmgir7.png	C:/work/web/ro.closer2oxford.static/closer2oxford/dev.closer2oxford.ro/uploads/2011/09/23/inainte_buc.vmgir7.png	(from https://dev.closer2oxford.ro/page/dezbatere_bucuresti_vara)
22:54:51	7385/7385	---M--	200	added ('OK')	image/png	etag:%221cd9-5b85539800329%22	https://dev.closer2oxford.ro/uploads/2011/09/23/thumb_inainte_buc.vmgir7.png	C:/work/web/ro.closer2oxford.static/closer2oxford/dev.closer2oxford.ro/uploads/2011/09/23/thumb_inainte_buc.vmgir7.png	(from https://dev.closer2oxford.ro/page/dezbatere_bucuresti_vara)
22:54:52	4685/4685	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/ou1Ow1J1oqc/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/ou1Ow1J1oqc/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_bucuresti_vara)
22:54:52	4815/4815	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://img.youtube.com/vi/JKVQkWzo46A/1.jpg	C:/work/web/ro.closer2oxford.static/closer2oxford/img.youtube.com/vi/JKVQkWzo46A/1.jpg	(from https://dev.closer2oxford.ro/page/dezbatere_bucuresti_vara)
